"분기","시군구명","행정동명","브랜드","점포수"
"2024Q1","강동구","길동","순살만공격강동","1"
"2024Q1","강동구","길동","썬더치킨","1"
"2024Q1","강동구","길동","오태식해바라기치킨","1"
"2024Q1","강동구","길동","와구이닭","1"
"2024Q1","강동구","길동","의리치킨","1"
"2024Q1","강동구","길동","인생닭강정길동","1"
"2024Q1","강동구","길동","지도리치킨","1"
"2024Q1","강동구","길동","찬앤찬치킨","1"
"2024Q1","강동구","길동","처갓집양념치킨","1"
"2024Q1","강동구","길동","페리카나","1"
"2024Q1","강동구","길동","한국통닭","1"
"2024Q1","강동구","둔촌2동","1번지통닭","1"
"2024Q1","강동구","둔촌2동","BBQ","1"
"2024Q1","강동구","둔촌2동","BHC","1"
"2024Q1","강동구","둔촌2동","가마로강정","1"
"2024Q1","강동구","둔촌2동","교촌치킨","1"
"2024Q1","강동구","둔촌2동","굽네치킨","1"
"2024Q1","강동구","둔촌2동","맛닭꼬보훈","1"
"2024Q1","강동구","둔촌2동","맥시칸치킨","1"
"2024Q1","강동구","둔촌2동","전서방네치킨","1"
"2024Q1","강동구","둔촌2동","지도리치킨","1"
"2024Q1","강동구","명일1동","BBQ","2"
"2024Q1","강동구","명일1동","BHC","1"
"2024Q1","강동구","명일1동","가마로강정명일역점","1"
"2024Q1","강동구","명일1동","교촌치킨","1"
"2024Q1","강동구","명일1동","굽네치킨","1"
"2024Q1","강동구","명일1동","노랑통닭","1"
"2024Q1","강동구","명일1동","둘둘치킨","1"
"2024Q1","강동구","명일1동","명일닭강정","1"
"2024Q1","강동구","명일1동","스카이마늘치킨","1"
"2024Q1","강동구","명일1동","아이벗치킨","1"
"2024Q1","강동구","명일1동","예통옛날통닭","1"
"2024Q1","강동구","명일1동","지도리치킨","1"
"2024Q1","강동구","명일1동","큰집닭강정","1"
"2024Q1","강동구","명일1동","푸라닭","1"
"2024Q1","강동구","명일1동","한방숯불바베큐","1"
"2024Q1","강동구","명일2동","깐부치킨","1"
"2024Q1","강동구","명일2동","네네치킨","1"
"2024Q1","강동구","명일2동","두레통닭","1"
"2024Q1","강동구","명일2동","지코바치킨","1"
"2024Q1","강동구","명일2동","페리카나","1"
"2024Q1","강동구","상일1동","BBQ","1"
"2024Q1","강동구","상일1동","BHC","1"
"2024Q1","강동구","상일1동","계열사","1"
"2024Q1","강동구","상일1동","교촌치킨","1"
"2024Q1","강동구","상일1동","굽네치킨","1"
"2024Q1","강동구","상일1동","옛날통닭","1"
"2024Q1","강동구","상일1동","오븐마루","1"
"2024Q1","강동구","상일1동","처갓집양념치킨","1"
"2024Q1","강동구","상일1동","훌랄라참숯바베큐상일","1"
"2024Q1","강동구","성내1동","마곡닭한마리강동","1"
"2024Q1","강동구","성내1동","명가통닭강동구청역점","1"
"2024Q1","강동구","성내1동","부어치킨","1"
"2024Q1","강동구","성내1동","치킨주막강동","1"
"2024Q1","강동구","성내2동","BHC","1"
"2024Q1","강동구","성내2동","교촌치킨","1"
"2024Q1","강동구","성내2동","굽네치킨","1"
"2024Q1","강동구","성내2동","나도람키친","1"
"2024Q1","강동구","성내2동","네네치킨","1"
"2024Q1","강동구","성내2동","대삼박이","1"
"2024Q1","강동구","성내2동","둘둘치킨","1"
"2024Q1","강동구","성내2동","멕시칸치킨","1"
"2024Q1","강동구","성내2동","바른맥주","1"
"2024Q1","강동구","성내2동","쉐프의생안심탕수육","1"
"2024Q1","강동구","성내2동","열불날개","1"
"2024Q1","강동구","성내2동","옛날산골통닭","1"
"2024Q1","강동구","성내2동","오크장작구이","1"
"2024Q1","강동구","성내2동","와바닭강정","1"
"2024Q1","강동구","성내2동","우리호프","1"
"2024Q1","강동구","성내2동","지도리치킨","1"
"2024Q1","강동구","성내2동","천호누룽지통닭구이","1"
"2024Q1","강동구","성내2동","청춘직화닭","1"
"2024Q1","강동구","성내2동","치킨매니아","1"
"2024Q1","강동구","성내2동","호치킨","1"
"2024Q1","강동구","성내2동","후라이드참잘하는집","1"
"2024Q1","강동구","성내3동","60계치킨","1"
"2024Q1","강동구","성내3동","88캔터키치킨","1"
"2024Q1","강동구","성내3동","BBQ","2"
"2024Q1","강동구","성내3동","BHC","1"
"2024Q1","강동구","성내3동","가마로강정올림픽","1"
"2024Q1","강동구","성내3동","기영이숯불두마리치킨","1"
"2024Q1","강동구","성내3동","김순례순살치킨강정강동","1"
"2024Q1","강동구","성내3동","멕시카나치킨","1"
"2024Q1","강동구","성내3동","바른맥주성내","1"
"2024Q1","강동구","성내3동","바른치킨","1"
"2024Q1","강동구","성내3동","설빙둔촌역점","1"
"2024Q1","강동구","성내3동","예통옛날통닭","1"
"2024Q1","강동구","성내3동","인디안바베큐","1"
"2024Q1","강동구","성내3동","인생닭강정둔촌","1"
"2024Q1","강동구","성내3동","자담치킨","1"
"2024Q1","강동구","성내3동","지코바치킨","1"
"2024Q1","강동구","성내3동","처갓집양념치킨","1"
"2024Q1","강동구","성내3동","치킨욜로","1"
"2024Q1","강동구","성내3동","치킨학교","1"
"2024Q1","강동구","성내3동","큰집닭강정","1"
"2024Q1","강동구","성내3동","푸라닭","1"
"2024Q1","강동구","성내3동","호식이두마리치킨","1"
"2024Q1","강동구","성내3동","호치킨","1"
"2024Q1","강동구","암사1동","굽네치킨","2"
"2024Q1","강동구","암사1동","귀리치킨","1"
"2024Q1","강동구","암사1동","노랑통닭","1"
"2024Q1","강동구","암사1동","두.부자통닭","1"
"2024Q1","강동구","암사1동","멕시카나치킨","1"
"2024Q1","강동구","암사1동","명가통닭","1"
"2024Q1","강동구","암사1동","세하니허브닭강정","1"
"2024Q1","강동구","암사1동","썬더치킨","1"
"2024Q1","강동구","암사1동","암사닭강정","1"
"2024Q1","강동구","암사1동","옛날산골통닭","1"
"2024Q1","강동구","암사1동","자담치킨","1"
"2024Q1","강동구","암사1동","처갓집양념치킨","1"
"2024Q1","강동구","암사1동","케리홈치킨","1"
"2024Q1","강동구","암사1동","페리카나","1"
"2024Q1","강동구","암사1동","호식이두마리치킨","1"
"2024Q1","강동구","암사2동","60계치킨","1"
"2024Q1","강동구","암사2동","BBQ","1"
"2024Q1","강동구","암사2동","BHC","1"
"2024Q1","강동구","암사2동","교촌치킨","1"
"2024Q1","강동구","암사2동","국민통닭","1"
"2024Q1","강동구","암사2동","보드람치킨","1"
"2024Q1","강동구","암사3동","60계치킨","1"
"2024Q1","강동구","암사3동","BHC","1"
"2024Q1","강동구","암사3동","갓튀김닭","1"
"2024Q1","강동구","암사3동","교촌치킨","1"
"2024Q1","강동구","천호1동","BBQ","1"
"2024Q1","강동구","천호1동","BHC","1"
"2024Q1","강동구","천호1동","굽네치킨","1"
"2024Q1","강동구","천호1동","그램치킨강동","1"
"2024Q1","강동구","천호1동","기영이숯불두마리치킨","1"
"2024Q1","강동구","천호1동","더기발한","1"
"2024Q1","강동구","천호1동","동근이숯불두마리치킨","1"
"2024Q1","강동구","천호1동","맥그릴치킨","1"
"2024Q1","강동구","천호1동","맥캔치킨","1"
"2024Q1","강동구","천호1동","멕시칸치킨","1"
"2024Q1","강동구","천호1동","옛날통닭","1"
"2024Q1","강동구","천호1동","오가도숯불바베큐치킨","1"
"2024Q1","강동구","천호1동","주니푸드","1"
"2024Q1","강동구","천호1동","지도리치킨","1"
"2024Q1","강동구","천호1동","지코바치킨","1"
"2024Q1","강동구","천호1동","카리카리치킨","1"
"2024Q1","강동구","천호1동","하림맥시칸","1"
"2024Q1","강동구","천호1동","호식이두마리치킨","1"
"2024Q1","강동구","천호1동","호치킨","1"
"2024Q1","강동구","천호1동","후라이드참잘하는집","1"
"2024Q1","강동구","천호2동","60계치킨","1"
"2024Q1","강동구","천호2동","BBQ","2"
"2024Q1","강동구","천호2동","BHC","2"
"2024Q1","강동구","천호2동","계림원누릉지통닭구이","1"
"2024Q1","강동구","천호2동","노랑통닭","1"
"2024Q1","강동구","천호2동","닭나라정","1"
"2024Q1","강동구","천호2동","또래오래","1"
"2024Q1","강동구","천호2동","또봉이통닭","1"
"2024Q1","강동구","천호2동","봉구통닭","1"
"2024Q1","강동구","천호2동","알랑가치킨","1"
"2024Q1","강동구","천호2동","자담치킨","1"
"2024Q1","강동구","천호2동","참존숯불바베큐","1"
"2024Q1","강동구","천호2동","치킨뱅이","1"
"2024Q1","강동구","천호2동","페리카나","2"
"2024Q1","강동구","천호2동","푸라닭","1"
"2024Q1","강동구","천호2동","한국통닭","1"
"2024Q1","강동구","천호3동","BBQ","1"
"2024Q1","강동구","천호3동","BHC","1"
"2024Q1","강동구","천호3동","갓튀긴후라이드","1"
"2024Q1","강동구","천호3동","교촌치킨","1"
"2024Q1","강동구","천호3동","굽네치킨","1"
"2024Q1","강동구","천호3동","네네치킨","1"
"2024Q1","강동구","천호3동","두레통닭","1"
"2024Q1","강동구","천호3동","똥구통닭","1"
"2024Q1","강동구","천호3동","똥찌비","1"
"2024Q1","강동구","천호3동","맘스터치앤컴퍼니","1"
"2024Q1","강동구","천호3동","멕시카나치킨","1"
"2024Q1","강동구","천호3동","양지치킨","1"
"2024Q1","강동구","천호3동","예통옛날통닭","1"
"2024Q1","강동구","천호3동","찰스치킨","1"
"2024Q1","강동구","천호3동","참좋은치킨","1"
"2024Q1","강동구","천호3동","치토스","1"
"2024Q1","강동구","천호3동","풍성한","1"
"2024Q1","강동구","천호3동","화락바베큐치킨강동","1"
"2024Q1","강북구","미아동","1人1닭","1"
"2024Q1","강북구","미아동","BHC","1"
"2024Q1","강북구","미아동","가마치통닭수유","1"
"2024Q1","강북구","미아동","겉은바삭속은촉촉88켄터키","1"
"2024Q1","강북구","미아동","깻잎칩킨","1"
"2024Q1","강북구","미아동","네네치킨","1"
"2024Q1","강북구","미아동","늘봄닭강정","1"
"2024Q1","강북구","미아동","닭치GO","1"
"2024Q1","강북구","미아동","두부자통닭","1"
"2024Q1","강북구","미아동","또봉이통닭","1"
"2024Q1","강북구","미아동","맛닭꼬","1"
"2024Q1","강북구","미아동","멕시칸치킨","1"
"2024Q1","강북구","미아동","미소포차","1"
"2024Q1","강북구","미아동","본BOB치킨강정","1"
"2024Q1","강북구","미아동","본스치킨","1"
"2024Q1","강북구","미아동","옛날통닭","2"
"2024Q1","강북구","미아동","지코바치킨","1"
"2024Q1","강북구","미아동","치킨매니아","1"
"2024Q1","강북구","미아동","큰집닭강정","1"
"2024Q1","강북구","번1동","BBQ","1"
"2024Q1","강북구","번1동","교촌치킨","1"
"2024Q1","강북구","번1동","깜꼬치킨","1"
"2024Q1","강북구","번1동","네네치킨","1"
"2024Q1","강북구","번1동","동근이숯불두마리치킨","1"
"2024Q1","강북구","번1동","비에이치시","1"
"2024Q1","강북구","번1동","오늘통닭","1"
"2024Q1","강북구","번1동","전설의치킨","1"
"2024Q1","강북구","번1동","처갓집양념치킨","1"
"2024Q1","강북구","번1동","치킨마루번동점","1"
"2024Q1","강북구","번1동","큰집닭강정번동점","1"
"2024Q1","강북구","번1동","호치킨","1"
"2024Q1","강북구","번2동","굽네치킨","1"
"2024Q1","강북구","번2동","부어치킨","1"
"2024Q1","강북구","번3동","BBQ","1"
"2024Q1","강북구","번3동","BHC","1"
"2024Q1","강북구","번3동","교촌치킨","1"
"2024Q1","강북구","번3동","또또닭강정번동점","1"
"2024Q1","강북구","번3동","또래오래","1"
"2024Q1","강북구","번3동","명가통닭","1"
"2024Q1","강북구","번3동","미친치킨&멘보샤","1"
"2024Q1","강북구","번3동","오븐마루","1"
"2024Q1","강북구","번3동","페리카나","1"
"2024Q1","강북구","번3동","호식이두마리치킨","1"
"2024Q1","강북구","삼각산동","60계치킨","1"
"2024Q1","강북구","삼각산동","BBQ","1"
"2024Q1","강북구","삼각산동","굽모닝오리;닭숯불바베큐","1"
"2024Q1","강북구","삼각산동","꼬꼬스토리","1"
"2024Q1","강북구","삼각산동","닭장수후라이드","1"
"2024Q1","강북구","삼각산동","바른치킨","1"
"2024Q1","강북구","삼각산동","블루지구이엔에스","1"
"2024Q1","강북구","삼각산동","자담치킨","1"
"2024Q1","강북구","삼각산동","잘만든치킨굿킨","1"
"2024Q1","강북구","삼각산동","장가통닭","1"
"2024Q1","강북구","삼각산동","치킨뱅이","1"
"2024Q1","강북구","삼각산동","푸라닭","1"
"2024Q1","강북구","삼양동","1번지통닭","1"
"2024Q1","강북구","삼양동","BBQ","1"
"2024Q1","강북구","삼양동","BHC","2"
"2024Q1","강북구","삼양동","가마로","1"
"2024Q1","강북구","삼양동","네네치킨","1"
"2024Q1","강북구","삼양동","닭어사","1"
"2024Q1","강북구","삼양동","두부자통닭","1"
"2024Q1","강북구","삼양동","정드린치킨","1"
"2024Q1","강북구","삼양동","큰집닭강정","1"
"2024Q1","강북구","삼양동","페리카나","1"
"2024Q1","강북구","삼양동","풍림소월","1"
"2024Q1","강북구","송중동","1988옛날통닭","1"
"2024Q1","강북구","송중동","88켄터키치킨","1"
"2024Q1","강북구","송중동","BBQ","1"
"2024Q1","강북구","송중동","BHC","1"
"2024Q1","강북구","송중동","교촌치킨","2"
"2024Q1","강북구","송중동","꼬꼬내","1"
"2024Q1","강북구","송중동","꼬꼬스토리","1"
"2024Q1","강북구","송중동","대박치킨옛날통닭","1"
"2024Q1","강북구","송중동","박군치킨","1"
"2024Q1","강북구","송중동","별난호프","1"
"2024Q1","강북구","송중동","블레드","1"
"2024Q1","강북구","송중동","에이디디","1"
"2024Q1","강북구","송중동","온누리치킨","1"
"2024Q1","강북구","송중동","자담치킨","1"
"2024Q1","강북구","송중동","잘만든치킨굿킨오패산점","1"
"2024Q1","강북구","송중동","정석닭강정","1"
"2024Q1","강북구","송중동","치킨뱅이","1"
"2024Q1","강북구","송중동","치킨영토","1"
"2024Q1","강북구","송중동","치킨처럼","1"
"2024Q1","강북구","송중동","치킨플러스","1"
"2024Q1","강북구","송중동","할매곱창앤감성닭발","1"
"2024Q1","강북구","송중동","후라이드참잘하는집","1"
"2024Q1","강북구","송천동","가마치통닭","1"
"2024Q1","강북구","송천동","교촌치킨","1"
"2024Q1","강북구","송천동","굽네치킨","1"
"2024Q1","강북구","송천동","기영이숯불두마리치킨","1"
"2024Q1","강북구","송천동","꾸브라꼬숯불두마리치킨","1"
"2024Q1","강북구","송천동","디디치킨","1"
"2024Q1","강북구","송천동","딜리랩푸드","1"
"2024Q1","강북구","송천동","맛닭꼬","1"
"2024Q1","강북구","송천동","부어치킨","1"
"2024Q1","강북구","송천동","쁘이치킨","1"
"2024Q1","강북구","송천동","삼총사옛날통닭","1"
"2024Q1","강북구","송천동","옛날통닭","1"
"2024Q1","강북구","송천동","원조바베큐","1"
"2024Q1","강북구","송천동","인생닭강정미아사거리역점","1"
"2024Q1","강북구","송천동","지코바치킨","1"
"2024Q1","강북구","송천동","처갓집양념치킨","1"
"2024Q1","강북구","송천동","치킨박스미아","1"
"2024Q1","강북구","송천동","치킨주막","1"
"2024Q1","강북구","송천동","큰집닭강정","1"
"2024Q1","강북구","송천동","페리카나","1"
"2024Q1","강북구","송천동","한국통닭","1"
"2024Q1","강북구","수유1동","1번지옛날통닭","1"
"2024Q1","강북구","수유1동","가마치통닭화계사점","1"
"2024Q1","강북구","수유1동","강정불패","1"
"2024Q1","강북구","수유1동","겉은바삭속은촉촉88켄터키","1"
"2024Q1","강북구","수유1동","교촌치킨","1"
"2024Q1","강북구","수유1동","맛나옛날통닭","1"
"2024Q1","강북구","수유1동","엉클스치킨","1"
"2024Q1","강북구","수유1동","와9이닭","1"
"2024Q1","강북구","수유1동","지코바치킨","1"
"2024Q1","강북구","수유1동","치킨마루수유동화계사점","1"
"2024Q1","강북구","수유1동","치킨앤","1"
"2024Q1","강북구","수유1동","치킨이야기","1"
"2024Q1","강북구","수유1동","치킨주막","1"
"2024Q1","강북구","수유1동","풍성식당","1"
"2024Q1","강북구","수유2동","1번지통닭","1"
"2024Q1","강북구","수유2동","BBQ","1"
"2024Q1","강북구","수유2동","교촌치킨","1"
"2024Q1","강북구","수유2동","굽네치킨","1"
"2024Q1","강북구","수유2동","또봉이통닭","1"
"2024Q1","강북구","수유2동","맛닭꼬","1"
"2024Q1","강북구","수유2동","멕시칸치킨","1"
"2024Q1","강북구","수유2동","바사칸치킨","1"
"2024Q1","강북구","수유2동","빨간피자&깻잎두마리치킨","1"
"2024Q1","강북구","수유2동","송이치킨","1"
"2024Q1","강북구","수유2동","신통치킨","1"
"2024Q1","강북구","수유2동","쌤닭","1"
"2024Q1","강북구","수유2동","에스푸드빌","1"
"2024Q1","강북구","수유2동","자담치킨","1"
"2024Q1","강북구","수유2동","전설의치킨가","1"
"2024Q1","강북구","수유2동","지코바치킨","1"
"2024Q1","강북구","수유2동","청년치킨","1"
"2024Q1","강북구","수유2동","치킨42.195우이점","1"
"2024Q1","강북구","수유2동","큰집닭강정","1"
"2024Q1","강북구","수유2동","푸라닭","1"
"2024Q1","강북구","수유2동","피터팬피자&치킨","1"
"2024Q1","강북구","수유3동","60계치킨","1"
"2024Q1","강북구","수유3동","가마치통닭가","1"
"2024Q1","강북구","수유3동","그램치킨","1"
"2024Q1","강북구","수유3동","깜꼬치킨강북","1"
"2024Q1","강북구","수유3동","노랑통닭","1"
"2024Q1","강북구","수유3동","도담치킨","1"
"2024Q1","강북구","수유3동","둘둘치킨","1"
"2024Q1","강북구","수유3동","또봉이통닭&포차","1"
"2024Q1","강북구","수유3동","리킨치킨","1"
"2024Q1","강북구","수유3동","맛닭꼬","1"
"2024Q1","강북구","수유3동","명가옛날통닭","1"
"2024Q1","강북구","수유3동","미스터캐빈","1"
"2024Q1","강북구","수유3동","미쳐버린파닭","1"
"2024Q1","강북구","수유3동","바른치킨","1"
"2024Q1","강북구","수유3동","영미네","1"
"2024Q1","강북구","수유3동","오븐에꾸운꼬꼬","1"
"2024Q1","강북구","수유3동","처갓집양념치킨","1"
"2024Q1","강북구","수유3동","치킨42.195","1"
"2024Q1","강북구","수유3동","티바두마리치킨","1"
"2024Q1","강북구","수유3동","페리카나","1"
"2024Q1","강북구","수유3동","호식이두마리치킨","1"
"2024Q1","강북구","우이동","교촌치킨","1"
"2024Q1","강북구","우이동","또래오래","2"
"2024Q1","강북구","우이동","맘스맘닭강정후라이드치킨","1"
"2024Q1","강북구","우이동","멕시카나치킨","1"
"2024Q1","강북구","우이동","바사삭치킨","1"
"2024Q1","강북구","우이동","부어치킨","1"
"2024Q1","강북구","우이동","오두리바베큐","1"
"2024Q1","강북구","우이동","장미원치킨","1"
"2024Q1","강북구","우이동","처갓집양념치킨","1"
"2024Q1","강북구","우이동","치킨마루장미원점","1"
"2024Q1","강북구","우이동","향기나꼬꼬","1"
"2024Q1","강북구","우이동","호식이두마리치킨","1"
"2024Q1","강북구","우이동","호치킨","1"
"2024Q1","강북구","인수동","BHC","1"
"2024Q1","강북구","인수동","깜꼬치킨","1"
"2024Q1","강북구","인수동","네네치킨","1"
"2024Q1","강북구","인수동","땅땅치킨","1"
"2024Q1","강북구","인수동","썬더치킨","1"
"2024Q1","강북구","인수동","아프리카","1"
"2024Q1","강북구","인수동","옛날통닭한신대점","1"
"2024Q1","강북구","인수동","치키놀","1"
"2024Q1","강북구","인수동","치킨의민족수유화계점","1"
"2024Q1","강서구","가양1동","60계치킨","2"
"2024Q1","강서구","가양1동","BBQ","1"
"2024Q1","강서구","가양1동","교촌치킨","2"
"2024Q1","강서구","가양1동","김군네통닭집","1"
"2024Q1","강서구","가양1동","꼬꼬와톡","1"
"2024Q1","강서구","가양1동","노랑통닭","1"
"2024Q1","강서구","가양1동","누구나홀딱반한닭","1"
"2024Q1","강서구","가양1동","누나홀닭강서","1"
"2024Q1","강서구","가양1동","달래고","1"
"2024Q1","강서구","가양1동","로드락후라이드마곡","1"
"2024Q1","강서구","가양1동","바른치킨","1"
"2024Q1","강서구","가양1동","빛고을닭강정","1"
"2024Q1","강서구","가양1동","수키친","1"
"2024Q1","강서구","가양1동","옛날통닭","1"
"2024Q1","강서구","가양1동","오늘통닭","1"
"2024Q1","강서구","가양1동","오븐에빠진닭양천향교역점","1"
"2024Q1","강서구","가양1동","오투","1"
"2024Q1","강서구","가양1동","우리통닭","1"
"2024Q1","강서구","가양1동","이모네치킨","1"
"2024Q1","강서구","가양1동","자담치킨","1"
"2024Q1","강서구","가양1동","처갓집양념치킨","1"
"2024Q1","강서구","가양1동","치킨사냥","2"
"2024Q1","강서구","가양1동","치킨사냥마곡역점","1"
"2024Q1","강서구","가양1동","카리카리치킨마곡","1"
"2024Q1","강서구","가양1동","쿠시야","1"
"2024Q1","강서구","가양1동","푸드모아","1"
"2024Q1","강서구","가양1동","푸라닭","1"
"2024Q1","강서구","가양2동","굽네치킨","1"
"2024Q1","강서구","가양2동","네네치킨","1"
"2024Q1","강서구","가양2동","바베큐보스","1"
"2024Q1","강서구","가양2동","아이돌치킨","1"
"2024Q1","강서구","가양2동","처갓집양념치킨","1"
"2024Q1","강서구","가양2동","페리카나","1"
"2024Q1","강서구","가양2동","푸라닭","1"
"2024Q1","강서구","가양3동","BHC","1"
"2024Q1","강서구","가양3동","가마치통닭","1"
"2024Q1","강서구","가양3동","디디치킨","1"
"2024Q1","강서구","가양3동","케리홈치킨","1"
"2024Q1","강서구","가양3동","호치킨","1"
"2024Q1","강서구","공항동","BHC","1"
"2024Q1","강서구","공항동","굽네치킨","1"
"2024Q1","강서구","공항동","농장닭집","1"
"2024Q1","강서구","공항동","누구나홀딱반한닭","1"
"2024Q1","강서구","공항동","다기몽옛날통닭","1"
"2024Q1","강서구","공항동","라피노치킨","1"
"2024Q1","강서구","공항동","비행기탄꼬꼬누룽지통닭구이","1"
"2024Q1","강서구","공항동","지코바치킨","1"
"2024Q1","강서구","공항동","짱구포차","1"
"2024Q1","강서구","공항동","충만치킨강서","1"
"2024Q1","강서구","공항동","치킨사냥","1"
"2024Q1","강서구","공항동","치킨플러스","1"
"2024Q1","강서구","공항동","홍희통닭공항다솔","1"
"2024Q1","강서구","등촌1동","교촌치킨","1"
"2024Q1","강서구","등촌1동","김종용누룽지통닭","1"
"2024Q1","강서구","등촌1동","깐부치킨","1"
"2024Q1","강서구","등촌1동","동근이숯불두마리치킨","1"
"2024Q1","강서구","등촌1동","등촌누룽지통닭구이","1"
"2024Q1","강서구","등촌1동","보드람치킨","1"
"2024Q1","강서구","등촌1동","순살만공격치킨","1"
"2024Q1","강서구","등촌1동","자담치킨","1"
"2024Q1","강서구","등촌1동","장수통닭","1"
"2024Q1","강서구","등촌1동","치킨마루","1"
"2024Q1","강서구","등촌1동","치킨매니아","1"
"2024Q1","강서구","등촌1동","푸라닭","1"
"2024Q1","강서구","등촌1동","호치킨","1"
"2024Q1","강서구","등촌2동","BHC","1"
"2024Q1","강서구","등촌2동","네네치킨","1"
"2024Q1","강서구","등촌2동","도시의숲","2"
"2024Q1","강서구","등촌2동","아몬드치킨","1"
"2024Q1","강서구","등촌2동","오늘","1"
"2024Q1","강서구","등촌2동","이나닭강정","1"
"2024Q1","강서구","등촌2동","치킨사냥","1"
"2024Q1","강서구","등촌3동","2003맛자랑치킨","1"
"2024Q1","강서구","등촌3동","BHC","2"
"2024Q1","강서구","등촌3동","가마로강정","1"
"2024Q1","강서구","등촌3동","가마치통닭","1"
"2024Q1","강서구","등촌3동","교촌치킨","1"
"2024Q1","강서구","등촌3동","국민통닭","1"
"2024Q1","강서구","등촌3동","굽네치킨","1"
"2024Q1","강서구","등촌3동","김포닭장수","1"
"2024Q1","강서구","등촌3동","네네치킨","1"
"2024Q1","강서구","등촌3동","농가옛날통닭","1"
"2024Q1","강서구","등촌3동","돌아온옛날통닭돌통","1"
"2024Q1","강서구","등촌3동","또래오래","1"
"2024Q1","강서구","등촌3동","멕시카나치킨","1"
"2024Q1","강서구","등촌3동","용달통닭","2"
"2024Q1","강서구","등촌3동","치킨매니아","1"
"2024Q1","강서구","등촌3동","피자다오","1"
"2024Q1","강서구","등촌3동","호식이두마리치킨","1"
"2024Q1","강서구","발산1동","1번지옛날통닭","1"
"2024Q1","강서구","발산1동","BBQ","2"
"2024Q1","강서구","발산1동","BHC","2"
"2024Q1","강서구","발산1동","가마치통닭","1"
"2024Q1","강서구","발산1동","기영이숯불두마리치킨","1"
"2024Q1","강서구","발산1동","깐부치킨","1"
"2024Q1","강서구","발산1동","꼬꼬지","1"
"2024Q1","강서구","발산1동","네네치킨","1"
"2024Q1","강서구","발산1동","다이아몬드닭강정","1"
"2024Q1","강서구","발산1동","대방산업개발","1"
"2024Q1","강서구","발산1동","멕시카나치킨","1"
"2024Q1","강서구","발산1동","바른치킨","1"
"2024Q1","강서구","발산1동","박포바베큐","1"
"2024Q1","강서구","발산1동","송화치킨","1"
"2024Q1","강서구","발산1동","처갓집양념치킨","1"
"2024Q1","강서구","발산1동","치밥대장숯불양념92치킨","1"
"2024Q1","강서구","발산1동","큰집닭강","1"
"2024Q1","강서구","발산1동","티바두마리치킨","1"
"2024Q1","강서구","발산1동","호식이두마리치킨","1"
"2024Q1","강서구","발산1동","호치킨","1"
"2024Q1","강서구","방화1동","B.B.Q","1"
"2024Q1","강서구","방화1동","BBQ","1"
"2024Q1","강서구","방화1동","BHC","2"
"2024Q1","강서구","방화1동","가마로강정신방화역점","1"
"2024Q1","강서구","방화1동","계림촌치킨","1"
"2024Q1","강서구","방화1동","교촌치킨","1"
"2024Q1","강서구","방화1동","굽네치킨","2"
"2024Q1","강서구","방화1동","꾸브라꼬숯불두마리치킨","1"
"2024Q1","강서구","방화1동","네네치킨","1"
"2024Q1","강서구","방화1동","노랑통닭","1"
"2024Q1","강서구","방화1동","두드림치킨","1"
"2024Q1","강서구","방화1동","또래오래","1"
"2024Q1","강서구","방화1동","맛대로촌닭","1"
"2024Q1","강서구","방화1동","미쳐버린파닭","1"
"2024Q1","강서구","방화1동","바니양념치킨","1"
"2024Q1","강서구","방화1동","보드람치킨","1"
"2024Q1","강서구","방화1동","옛날통닭","1"
"2024Q1","강서구","방화1동","용문통닭방화점","1"
"2024Q1","강서구","방화1동","자담치킨","1"
"2024Q1","강서구","방화1동","장터즉석치킨","1"
"2024Q1","강서구","방화1동","참맛나치킨","1"
"2024Q1","강서구","방화1동","처갓집양념치킨","2"
"2024Q1","강서구","방화1동","촌닭숯불바베큐","1"
"2024Q1","강서구","방화1동","치킨플러스","1"
"2024Q1","강서구","방화1동","페리카나","2"
"2024Q1","강서구","방화1동","푸라닭","1"
"2024Q1","강서구","방화1동","한앤둘치킨신방화점","1"
"2024Q1","강서구","방화1동","허브양념치킨","1"
"2024Q1","강서구","방화1동","후라이드참잘하는집방화점","1"
"2024Q1","강서구","방화2동","BHC","1"
"2024Q1","강서구","방화2동","가마치통닭신","1"
"2024Q1","강서구","방화2동","교촌치킨","1"
"2024Q1","강서구","방화2동","김순례닭강정방화점","1"
"2024Q1","강서구","방화2동","누나홀닭방화","1"
"2024Q1","강서구","방화2동","바사삭치킨","1"
"2024Q1","강서구","방화2동","부어치킨","1"
"2024Q1","강서구","방화2동","치킨마루개화산역점","1"
"2024Q1","강서구","방화2동","코리안바베큐","1"
"2024Q1","강서구","방화2동","통닭바베큐A","1"
"2024Q1","강서구","방화2동","티바두마리치킨","1"
"2024Q1","강서구","방화3동","BBQ","1"
"2024Q1","강서구","방화3동","굽네치킨","1"
"2024Q1","강서구","방화3동","깐부치킨","1"
"2024Q1","강서구","방화3동","돌아온옛날통닭","1"
"2024Q1","강서구","방화3동","동성옛날통닭","1"
"2024Q1","강서구","방화3동","맛닭꼬","1"
"2024Q1","강서구","방화3동","설빙방화점","1"
"2024Q1","강서구","방화3동","인삼밭아들네옛날통닭","1"
"2024Q1","강서구","염창동","BBQ","1"
"2024Q1","강서구","염창동","BHC","1"
"2024Q1","강서구","염창동","골라먹는닭","1"
"2024Q1","강서구","염창동","교촌치킨","1"
